,Airline,Journey_date,From,To,Dtime,Atime,Stops,Price
566,AirAsia,16/10/2021,Goa,Mumbai,15:05,22:15,1 stop via New Delhi,6159.0
567,Go First,16/10/2021,Goa,Mumbai,20:25,09:55,1 stop via Ahmedabad,6159.0
568,Go First,16/10/2021,Goa,Mumbai,11:10,20:45,1 stop via New Delhi,6326.0
569,AirAsia,16/10/2021,Goa,Mumbai,07:35,14:35,1 stop via Bengaluru,7125.0
570,AirAsia,16/10/2021,Goa,Mumbai,17:05,06:20,1 stop via Bengaluru,9202.0
571,Go First,16/10/2021,Goa,Mumbai,12:10,22:00,1 stop via Bengaluru,9412.0
572,Vistara,16/10/2021,Goa,Mumbai,11:35,17:15,1 stop via New Delhi,13192.0
573,Vistara,16/10/2021,Goa,Mumbai,14:30,20:05,1 stop via New Delhi,13297.0
574,Vistara,16/10/2021,Goa,Mumbai,20:30,08:00,1 stop via New Delhi,13297.0
575,Go First,16/10/2021,Goa,Mumbai,17:25,23:35,1 stop via New Delhi,13742.0
576,Vistara,16/10/2021,Goa,Mumbai,14:40,20:15,1 stop via Bengaluru,16867.0
577,Air India,16/10/2021,Goa,Mumbai,15:25,21:15,1 stop via New Delhi,22222.0
578,Vistara,17/10/2021,Goa,Mumbai,15:15,16:30,Non stop,6735.0
579,Go First,17/10/2021,Goa,Mumbai,11:45,13:00,Non stop,3635.0
580,Go First,17/10/2021,Goa,Mumbai,14:25,15:40,Non stop,3635.0
581,Go First,17/10/2021,Goa,Mumbai,13:40,14:55,Non stop,3635.0
582,Spicejet,17/10/2021,Goa,Mumbai,09:15,10:30,Non stop,3635.0
583,Spicejet,17/10/2021,Goa,Mumbai,11:50,13:10,Non stop,3635.0
584,Spicejet,17/10/2021,Goa,Mumbai,09:15,10:30,Non stop,7415.0
585,AirAsia,17/10/2021,Goa,Mumbai,07:55,09:15,Non stop,7940.0
586,AirAsia,17/10/2021,Goa,Mumbai,09:55,11:20,Non stop,7940.0
587,Air India,17/10/2021,Goa,Mumbai,15:20,16:35,Non stop,8782.0
588,IndiGo,17/10/2021,Goa,Mumbai,09:15,10:25,Non stop,9096.0
589,Go First,17/10/2021,Goa,Mumbai,07:20,08:35,Non stop,9831.0
590,IndiGo,17/10/2021,Goa,Mumbai,10:55,12:25,Non stop,9831.0
591,Spicejet,17/10/2021,Goa,Mumbai,11:25,12:45,Non stop,9831.0
592,Go First,17/10/2021,Goa,Mumbai,16:15,17:30,Non stop,9831.0
593,IndiGo,17/10/2021,Goa,Mumbai,16:30,17:45,Non stop,9831.0
594,IndiGo,17/10/2021,Goa,Mumbai,18:30,19:50,Non stop,9831.0
595,IndiGo,17/10/2021,Goa,Mumbai,19:50,21:05,Non stop,9831.0
596,Air India,17/10/2021,Goa,Mumbai,07:30,08:45,Non stop,9832.0
597,Vistara,17/10/2021,Goa,Mumbai,13:20,14:45,Non stop,9832.0
598,AirAsia,17/10/2021,Goa,Mumbai,15:05,22:15,1 stop via New Delhi,10934.0
599,Vistara,17/10/2021,Goa,Mumbai,20:30,21:45,Non stop,12688.0
600,AirAsia,17/10/2021,Goa,Mumbai,07:35,16:35,1 stop via Bengaluru,13192.0
601,AirAsia,17/10/2021,Goa,Mumbai,07:35,16:35,1 stop via Bengaluru,13192.0
602,Air India,17/10/2021,Goa,Mumbai,11:05,23:30,"2 stop via Surat,Hyderabad",13402.0
603,Go First,17/10/2021,Goa,Mumbai,20:25,09:55,1 stop via Ahmedabad,13898.0
604,AirAsia,17/10/2021,Goa,Mumbai,13:35,22:10,"2 stop via Hyderabad,Bengaluru",14242.0
605,AirAsia,17/10/2021,Goa,Mumbai,07:35,14:35,1 stop via Bengaluru,17811.0
606,Vistara,17/10/2021,Goa,Mumbai,14:30,22:00,1 stop via New Delhi,18232.0
607,Vistara,17/10/2021,Goa,Mumbai,14:30,20:05,1 stop via New Delhi,20647.0
608,AirAsia,15/10/2021,Goa,Jaipur,18:55,09:05,1 stop via Mumbai,5524.0
609,AirAsia,15/10/2021,Goa,Jaipur,18:55,11:20,"3 stop via Mumbai,Bengaluru,Hyderabad",5524.0
610,Go First,15/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,5526.0
611,AirAsia,15/10/2021,Goa,Jaipur,17:05,09:05,"2 stop via Bengaluru,Mumbai",5737.0
612,IndiGo,15/10/2021,Goa,Jaipur,14:40,22:35,1 stop via Hyderabad,6156.0
613,IndiGo,15/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,6156.0
614,IndiGo,15/10/2021,Goa,Jaipur,16:30,23:15,1 stop via Mumbai,6156.0
615,IndiGo,15/10/2021,Goa,Jaipur,19:50,06:45,1 stop via Mumbai,6156.0
616,AirAsia,15/10/2021,Goa,Jaipur,15:30,20:30,1 stop via Hyderabad,7133.0
617,IndiGo,15/10/2021,Goa,Jaipur,15:20,21:25,1 stop via New Delhi,7133.0
618,IndiGo,15/10/2021,Goa,Jaipur,18:05,22:35,1 stop via Hyderabad,7621.0
619,"Go First, AirAsia",15/10/2021,Goa,Jaipur,16:15,22:25,1 stop via Mumbai,8739.0
620,"IndiGo, AirAsia",15/10/2021,Goa,Jaipur,16:30,22:25,1 stop via Mumbai,8740.0
621,"Air India, AirAsia",15/10/2021,Goa,Jaipur,15:20,22:25,1 stop via Mumbai,8741.0
622,AirAsia,16/10/2021,Goa,Jaipur,07:55,17:05,1 stop via Mumbai,5524.0
623,AirAsia,16/10/2021,Goa,Jaipur,09:55,22:25,1 stop via Mumbai,5524.0
624,Go First,16/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,5526.0
625,AirAsia,16/10/2021,Goa,Jaipur,09:55,17:05,1 stop via Mumbai,5737.0
626,AirAsia,16/10/2021,Goa,Jaipur,13:35,20:30,1 stop via Hyderabad,5737.0
627,IndiGo,16/10/2021,Goa,Jaipur,09:10,16:55,1 stop via Ahmedabad,6156.0
628,IndiGo,16/10/2021,Goa,Jaipur,12:00,17:15,1 stop via Mumbai,6156.0
629,IndiGo,16/10/2021,Goa,Jaipur,10:55,17:15,1 stop via Mumbai,6156.0
630,IndiGo,16/10/2021,Goa,Jaipur,09:15,17:15,1 stop via Mumbai,6156.0
631,IndiGo,16/10/2021,Goa,Jaipur,13:10,20:20,1 stop via Mumbai,6156.0
632,IndiGo,16/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,6156.0
633,IndiGo,16/10/2021,Goa,Jaipur,16:30,23:15,1 stop via Mumbai,6156.0
634,IndiGo,16/10/2021,Goa,Jaipur,13:25,19:05,1 stop via New Delhi,7133.0
635,IndiGo,16/10/2021,Goa,Jaipur,12:10,19:05,1 stop via New Delhi,7133.0
636,IndiGo,16/10/2021,Goa,Jaipur,15:20,21:25,1 stop via New Delhi,7621.0
637,Go First,16/10/2021,Goa,Jaipur,13:40,18:00,1 stop via Mumbai,8223.0
638,Go First,16/10/2021,Goa,Jaipur,11:45,18:00,1 stop via Mumbai,8223.0
639,"Go First, IndiGo",16/10/2021,Goa,Jaipur,14:25,20:20,1 stop via Mumbai,8738.0
640,"Spicejet, AirAsia",16/10/2021,Goa,Jaipur,11:50,17:05,1 stop via Mumbai,8739.0
641,"Go First, AirAsia",16/10/2021,Goa,Jaipur,11:45,17:05,1 stop via Mumbai,8739.0
642,"Vistara, IndiGo",16/10/2021,Goa,Jaipur,13:20,20:20,1 stop via Mumbai,8740.0
643,"IndiGo, AirAsia",16/10/2021,Goa,Jaipur,12:00,17:05,1 stop via Mumbai,8845.0
644,"IndiGo, AirAsia",16/10/2021,Goa,Jaipur,16:30,22:25,1 stop via Mumbai,8845.0
645,Air India,16/10/2021,Goa,Jaipur,07:30,13:15,1 stop via Mumbai,9727.0
646,IndiGo,17/10/2021,Goa,Jaipur,21:40,08:40,1 stop via Ahmedabad,8597.0
647,AirAsia,17/10/2021,Goa,Jaipur,07:55,17:05,1 stop via Mumbai,5524.0
648,AirAsia,17/10/2021,Goa,Jaipur,09:55,22:25,1 stop via Mumbai,5524.0
649,Go First,17/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,5526.0
650,AirAsia,17/10/2021,Goa,Jaipur,13:35,20:30,1 stop via Hyderabad,5737.0
651,AirAsia,17/10/2021,Goa,Jaipur,09:55,17:05,1 stop via Mumbai,5737.0
652,AirAsia,17/10/2021,Goa,Jaipur,09:55,22:25,1 stop via Mumbai,9411.0
653,AirAsia,17/10/2021,Goa,Jaipur,09:55,17:05,1 stop via Mumbai,10041.0
654,AirAsia,17/10/2021,Goa,Jaipur,07:55,17:05,1 stop via Mumbai,10041.0
655,IndiGo,17/10/2021,Goa,Jaipur,09:00,20:00,1 stop via Hyderabad,10550.0
656,IndiGo,17/10/2021,Goa,Jaipur,16:30,23:15,1 stop via Mumbai,10550.0
657,IndiGo,17/10/2021,Goa,Jaipur,09:25,19:05,1 stop via New Delhi,11527.0
658,"Vistara, Go First",17/10/2021,Goa,Jaipur,15:15,11:35,"2 stop via Mumbai,Bengaluru",11837.0
659,"Vistara, AirAsia",17/10/2021,Goa,Jaipur,15:15,22:25,1 stop via Mumbai,11839.0
660,IndiGo,17/10/2021,Goa,Jaipur,10:55,20:20,1 stop via Mumbai,12015.0
661,IndiGo,17/10/2021,Goa,Jaipur,14:40,20:00,1 stop via Hyderabad,12503.0
662,IndiGo,17/10/2021,Goa,Jaipur,18:05,23:00,1 stop via Hyderabad,12503.0
663,AirAsia,17/10/2021,Goa,Jaipur,15:30,20:30,1 stop via Hyderabad,12981.0
664,AirAsia,17/10/2021,Goa,Jaipur,13:35,20:30,1 stop via Hyderabad,12981.0
665,IndiGo,17/10/2021,Goa,Jaipur,11:45,17:15,1 stop via Mumbai,13480.0
666,IndiGo,17/10/2021,Goa,Jaipur,12:10,19:05,1 stop via New Delhi,13480.0
667,"Air India, AirAsia",17/10/2021,Goa,Jaipur,15:20,22:25,1 stop via Mumbai,13886.0
668,IndiGo,17/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,14451.0
669,"IndiGo, AirAsia",17/10/2021,Goa,Jaipur,16:30,22:25,1 stop via Mumbai,14935.0
670,"Spicejet, AirAsia",17/10/2021,Goa,Jaipur,11:25,17:05,1 stop via Mumbai,15039.0
671,IndiGo,18/10/2021,Goa,Jaipur,09:10,16:55,1 stop via Ahmedabad,7621.0
672,IndiGo,18/10/2021,Goa,Jaipur,12:00,17:15,1 stop via Mumbai,8597.0
673,IndiGo,18/10/2021,Goa,Jaipur,09:15,17:15,1 stop via Mumbai,8597.0
674,AirAsia,18/10/2021,Goa,Jaipur,07:55,17:05,1 stop via Mumbai,9411.0
675,IndiGo,18/10/2021,Goa,Jaipur,10:55,17:15,1 stop via Mumbai,9574.0
676,IndiGo,18/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,10062.0
677,IndiGo,18/10/2021,Goa,Jaipur,16:30,23:15,1 stop via Mumbai,10062.0
678,IndiGo,18/10/2021,Goa,Jaipur,21:40,08:40,1 stop via Ahmedabad,10062.0
679,IndiGo,18/10/2021,Goa,Jaipur,09:25,16:45,1 stop via New Delhi,11527.0
680,IndiGo,18/10/2021,Goa,Jaipur,15:20,21:25,1 stop via New Delhi,11527.0
681,AirAsia,18/10/2021,Goa,Jaipur,15:30,20:30,1 stop via Hyderabad,11931.0
682,IndiGo,18/10/2021,Goa,Jaipur,12:10,19:05,1 stop via New Delhi,12015.0
683,IndiGo,18/10/2021,Goa,Jaipur,12:10,17:25,1 stop via Bengaluru,12503.0
684,IndiGo,18/10/2021,Goa,Jaipur,16:25,22:50,1 stop via Bengaluru,12503.0
685,IndiGo,18/10/2021,Goa,Jaipur,18:05,23:00,1 stop via Hyderabad,12503.0
686,Go First,18/10/2021,Goa,Jaipur,13:40,18:00,1 stop via Mumbai,12633.0
687,"Spicejet, IndiGo",18/10/2021,Goa,Jaipur,07:45,16:55,1 stop via Ahmedabad,13842.0
688,Go First,18/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,21922.0
689,Air India,18/10/2021,Goa,Jaipur,07:30,13:15,1 stop via Mumbai,23692.0
690,IndiGo,19/10/2021,Goa,Jaipur,19:50,06:45,1 stop via Mumbai,8109.0
691,AirAsia,19/10/2021,Goa,Jaipur,07:55,17:15,1 stop via Mumbai,8991.0
692,AirAsia,19/10/2021,Goa,Jaipur,15:30,20:30,1 stop via Hyderabad,9411.0
693,AirAsia,19/10/2021,Goa,Jaipur,13:35,20:30,1 stop via Hyderabad,10041.0
694,AirAsia,19/10/2021,Goa,Jaipur,18:55,09:05,1 stop via Mumbai,10041.0
695,IndiGo,19/10/2021,Goa,Jaipur,21:40,08:40,1 stop via Ahmedabad,10062.0
696,IndiGo,19/10/2021,Goa,Jaipur,14:40,23:00,1 stop via Hyderabad,10550.0
697,Go First,19/10/2021,Goa,Jaipur,09:35,18:00,1 stop via Mumbai,10953.0
698,AirAsia,19/10/2021,Goa,Jaipur,07:35,17:15,"2 stop via Bengaluru,Mumbai",11039.0
699,"Spicejet, AirAsia",19/10/2021,Goa,Jaipur,08:45,17:15,1 stop via Mumbai,11259.0
700,"Go First, AirAsia",19/10/2021,Goa,Jaipur,09:35,17:15,1 stop via Mumbai,11469.0
701,IndiGo,19/10/2021,Goa,Jaipur,13:25,19:05,1 stop via New Delhi,12015.0
702,IndiGo,19/10/2021,Goa,Jaipur,16:25,22:50,1 stop via Bengaluru,12503.0
703,IndiGo,19/10/2021,Goa,Jaipur,18:05,23:00,1 stop via Hyderabad,12503.0
704,Air India,19/10/2021,Goa,Jaipur,07:30,13:15,1 stop via Mumbai,13822.0
705,Go First,19/10/2021,Goa,Jaipur,13:40,18:00,1 stop via Mumbai,14419.0
706,IndiGo,19/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,14451.0
707,"Vistara, AirAsia",19/10/2021,Goa,Jaipur,09:15,17:15,1 stop via Mumbai,14936.0
708,Go First,19/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,15290.0
709,AirAsia,20/10/2021,Goa,Jaipur,07:55,17:05,1 stop via Mumbai,5524.0
710,AirAsia,20/10/2021,Goa,Jaipur,18:55,09:05,1 stop via Mumbai,5524.0
711,Go First,20/10/2021,Goa,Jaipur,07:20,18:00,1 stop via Mumbai,5526.0
712,AirAsia,20/10/2021,Goa,Jaipur,15:30,20:30,1 stop via Hyderabad,5737.0
713,IndiGo,20/10/2021,Goa,Jaipur,09:10,16:55,1 stop via Ahmedabad,6156.0
714,IndiGo,20/10/2021,Goa,Jaipur,12:00,17:15,1 stop via Mumbai,6156.0
715,IndiGo,20/10/2021,Goa,Jaipur,10:55,17:15,1 stop via Mumbai,6156.0
716,IndiGo,20/10/2021,Goa,Jaipur,13:10,20:20,1 stop via Mumbai,6156.0
717,IndiGo,20/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,6156.0
718,IndiGo,20/10/2021,Goa,Jaipur,16:30,23:15,1 stop via Mumbai,6156.0
719,IndiGo,20/10/2021,Goa,Jaipur,09:30,17:25,1 stop via Bengaluru,6644.0
720,IndiGo,20/10/2021,Goa,Jaipur,08:20,17:25,1 stop via Bengaluru,6644.0
721,IndiGo,20/10/2021,Goa,Jaipur,12:10,17:25,1 stop via Bengaluru,7621.0
722,Go First,20/10/2021,Goa,Jaipur,13:40,18:00,1 stop via Mumbai,8223.0
723,IndiGo,20/10/2021,Goa,Jaipur,16:25,22:50,1 stop via Bengaluru,8597.0
724,Go First,20/10/2021,Goa,Jaipur,11:45,18:00,1 stop via Mumbai,8697.0
725,"Spicejet, AirAsia",20/10/2021,Goa,Jaipur,09:15,17:05,1 stop via Mumbai,8739.0
726,"IndiGo, AirAsia",20/10/2021,Goa,Jaipur,10:55,17:05,1 stop via Mumbai,8845.0
727,"Go First, AirAsia",20/10/2021,Goa,Jaipur,11:45,17:05,1 stop via Mumbai,9211.0
728,Go First,20/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,9504.0
729,"Vistara, Go First",20/10/2021,Goa,Jaipur,12:15,18:00,1 stop via Mumbai,10157.0
730,"Go First, Air India",20/10/2021,Goa,Jaipur,07:20,13:15,1 stop via Mumbai,10523.0
731,AirAsia,21/10/2021,Goa,Jaipur,09:55,17:05,1 stop via Mumbai,5524.0
732,AirAsia,21/10/2021,Goa,Jaipur,07:55,17:05,1 stop via Mumbai,5524.0
733,AirAsia,21/10/2021,Goa,Jaipur,07:35,17:05,"2 stop via Bengaluru,Mumbai",5524.0
734,AirAsia,21/10/2021,Goa,Jaipur,13:35,20:30,1 stop via Hyderabad,5524.0
735,AirAsia,21/10/2021,Goa,Jaipur,18:55,09:05,1 stop via Mumbai,5524.0
736,AirAsia,21/10/2021,Goa,Jaipur,18:55,11:20,"3 stop via Mumbai,Bengaluru,Hyderabad",5524.0
737,Go First,21/10/2021,Goa,Jaipur,11:45,18:00,1 stop via Mumbai,5526.0
738,Go First,21/10/2021,Goa,Jaipur,07:20,18:00,1 stop via Mumbai,5526.0
739,IndiGo,21/10/2021,Goa,Jaipur,09:10,16:55,1 stop via Ahmedabad,6156.0
740,IndiGo,21/10/2021,Goa,Jaipur,10:55,17:15,1 stop via Mumbai,6156.0
741,IndiGo,21/10/2021,Goa,Jaipur,09:15,17:15,1 stop via Mumbai,6156.0
742,IndiGo,21/10/2021,Goa,Jaipur,13:10,20:20,1 stop via Mumbai,6156.0
743,IndiGo,21/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,6156.0
744,IndiGo,21/10/2021,Goa,Jaipur,16:30,23:15,1 stop via Mumbai,6156.0
745,IndiGo,21/10/2021,Goa,Jaipur,12:10,17:25,1 stop via Bengaluru,6644.0
746,IndiGo,21/10/2021,Goa,Jaipur,16:25,22:50,1 stop via Bengaluru,6644.0
747,AirAsia,21/10/2021,Goa,Jaipur,15:30,20:30,1 stop via Hyderabad,7133.0
748,IndiGo,21/10/2021,Goa,Jaipur,18:05,23:00,1 stop via Hyderabad,7133.0
749,Go First,21/10/2021,Goa,Jaipur,13:40,18:00,1 stop via Mumbai,8223.0
750,"Spicejet, AirAsia",21/10/2021,Goa,Jaipur,11:50,17:05,1 stop via Mumbai,8739.0
751,"Vistara, Go First",21/10/2021,Goa,Jaipur,12:15,18:00,1 stop via Mumbai,8739.0
752,Go First,21/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,9504.0
753,Air India,21/10/2021,Goa,Jaipur,07:30,13:15,1 stop via Mumbai,9727.0
754,AirAsia,22/10/2021,Goa,Jaipur,07:55,17:05,1 stop via Mumbai,5524.0
755,AirAsia,22/10/2021,Goa,Jaipur,07:35,17:05,"2 stop via Bengaluru,Mumbai",5524.0
756,AirAsia,22/10/2021,Goa,Jaipur,15:30,20:30,1 stop via Hyderabad,5524.0
757,AirAsia,22/10/2021,Goa,Jaipur,13:35,20:30,1 stop via Hyderabad,5524.0
758,AirAsia,22/10/2021,Goa,Jaipur,18:55,11:20,"3 stop via Mumbai,Bengaluru,Hyderabad",5524.0
759,Go First,22/10/2021,Goa,Jaipur,11:45,18:00,1 stop via Mumbai,5526.0
760,Go First,22/10/2021,Goa,Jaipur,07:20,18:00,1 stop via Mumbai,5526.0
761,IndiGo,22/10/2021,Goa,Jaipur,09:10,16:55,1 stop via Ahmedabad,6156.0
762,IndiGo,22/10/2021,Goa,Jaipur,10:55,17:15,1 stop via Mumbai,6156.0
763,IndiGo,22/10/2021,Goa,Jaipur,09:15,17:15,1 stop via Mumbai,6156.0
764,IndiGo,22/10/2021,Goa,Jaipur,13:10,20:20,1 stop via Mumbai,6156.0
765,IndiGo,22/10/2021,Goa,Jaipur,18:05,23:00,1 stop via Hyderabad,6156.0
766,IndiGo,22/10/2021,Goa,Jaipur,14:40,23:00,1 stop via Hyderabad,6156.0
767,IndiGo,22/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,6156.0
768,IndiGo,22/10/2021,Goa,Jaipur,16:30,23:15,1 stop via Mumbai,6156.0
769,IndiGo,22/10/2021,Goa,Jaipur,12:10,19:05,1 stop via New Delhi,7133.0
770,IndiGo,22/10/2021,Goa,Jaipur,12:10,17:25,1 stop via Bengaluru,8109.0
771,Go First,22/10/2021,Goa,Jaipur,13:40,18:00,1 stop via Mumbai,8223.0
772,"Spicejet, AirAsia",22/10/2021,Goa,Jaipur,09:15,17:05,1 stop via Mumbai,8739.0
773,"Air India, Go First",22/10/2021,Goa,Jaipur,12:30,18:00,1 stop via Mumbai,8739.0
774,"Vistara, IndiGo",22/10/2021,Goa,Jaipur,13:20,20:20,1 stop via Mumbai,8740.0
775,Go First,22/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,9504.0
776,AirAsia,23/10/2021,Goa,Jaipur,09:55,22:25,1 stop via Mumbai,5524.0
777,AirAsia,23/10/2021,Goa,Jaipur,07:55,22:25,1 stop via Mumbai,5524.0
778,AirAsia,23/10/2021,Goa,Jaipur,18:55,09:05,1 stop via Mumbai,5524.0
779,AirAsia,23/10/2021,Goa,Jaipur,18:55,11:20,"3 stop via Mumbai,Bengaluru,Hyderabad",5524.0
780,AirAsia,23/10/2021,Goa,Jaipur,13:35,20:30,1 stop via Hyderabad,5737.0
781,IndiGo,23/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,6156.0
782,IndiGo,23/10/2021,Goa,Jaipur,16:30,23:15,1 stop via Mumbai,6156.0
783,IndiGo,23/10/2021,Goa,Jaipur,13:10,23:15,1 stop via Mumbai,6156.0
784,IndiGo,23/10/2021,Goa,Jaipur,19:50,06:45,1 stop via Mumbai,6156.0
785,IndiGo,23/10/2021,Goa,Jaipur,21:40,08:40,1 stop via Ahmedabad,6156.0
786,AirAsia,23/10/2021,Goa,Jaipur,07:35,16:45,1 stop via Bengaluru,7133.0
787,IndiGo,23/10/2021,Goa,Jaipur,12:00,20:20,1 stop via Mumbai,7133.0
788,IndiGo,23/10/2021,Goa,Jaipur,09:10,16:55,1 stop via Ahmedabad,7621.0
789,IndiGo,23/10/2021,Goa,Jaipur,12:00,17:15,1 stop via Mumbai,7621.0
790,IndiGo,23/10/2021,Goa,Jaipur,10:55,17:15,1 stop via Mumbai,7621.0
791,IndiGo,23/10/2021,Goa,Jaipur,09:15,17:15,1 stop via Mumbai,7621.0
792,IndiGo,23/10/2021,Goa,Jaipur,12:10,19:05,1 stop via New Delhi,7621.0
793,IndiGo,23/10/2021,Goa,Jaipur,12:10,17:25,1 stop via Bengaluru,8109.0
794,IndiGo,23/10/2021,Goa,Jaipur,16:25,22:50,1 stop via Bengaluru,8109.0
795,"Go First, AirAsia",23/10/2021,Goa,Jaipur,16:15,22:25,1 stop via Mumbai,8949.0
796,Go First,23/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,9504.0
797,"Vistara, IndiGo",23/10/2021,Goa,Jaipur,13:20,20:20,1 stop via Mumbai,10735.0
798,Air India,23/10/2021,Goa,Jaipur,07:30,13:15,1 stop via Mumbai,10882.0
799,"Spicejet, IndiGo",23/10/2021,Goa,Jaipur,11:50,17:15,1 stop via Mumbai,11783.0
800,AirAsia,24/10/2021,Goa,Jaipur,07:55,17:05,1 stop via Mumbai,5524.0
801,IndiGo,24/10/2021,Goa,Jaipur,21:40,08:40,1 stop via Ahmedabad,6156.0
802,AirAsia,24/10/2021,Goa,Jaipur,07:35,17:05,"2 stop via Bengaluru,Mumbai",6644.0
803,AirAsia,24/10/2021,Goa,Jaipur,09:55,22:25,1 stop via Mumbai,6644.0
804,AirAsia,24/10/2021,Goa,Jaipur,09:55,17:05,1 stop via Mumbai,7133.0
805,IndiGo,24/10/2021,Goa,Jaipur,09:25,19:05,1 stop via New Delhi,7133.0
806,IndiGo,24/10/2021,Goa,Jaipur,12:15,21:00,1 stop via Kolkata,7133.0
807,IndiGo,24/10/2021,Goa,Jaipur,08:20,17:25,1 stop via Bengaluru,7621.0
808,IndiGo,24/10/2021,Goa,Jaipur,09:15,20:20,1 stop via Mumbai,8109.0
809,Go First,24/10/2021,Goa,Jaipur,07:20,18:00,1 stop via Mumbai,8223.0
810,IndiGo,24/10/2021,Goa,Jaipur,15:20,21:25,1 stop via New Delhi,8597.0
811,IndiGo,24/10/2021,Goa,Jaipur,16:30,23:15,1 stop via Mumbai,8597.0
812,AirAsia,24/10/2021,Goa,Jaipur,15:30,20:30,1 stop via Hyderabad,8991.0
813,IndiGo,24/10/2021,Goa,Jaipur,13:25,19:05,1 stop via New Delhi,9086.0
814,IndiGo,24/10/2021,Goa,Jaipur,12:10,19:05,1 stop via New Delhi,9086.0
815,IndiGo,24/10/2021,Goa,Jaipur,11:45,17:15,1 stop via Mumbai,9574.0
816,IndiGo,24/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,9574.0
817,"Spicejet, AirAsia",24/10/2021,Goa,Jaipur,09:15,17:05,1 stop via Mumbai,9579.0
818,Air India,24/10/2021,Goa,Jaipur,07:30,13:15,1 stop via Mumbai,10147.0
819,IndiGo,24/10/2021,Goa,Jaipur,12:10,17:25,1 stop via Bengaluru,11039.0
820,"Vistara, IndiGo",24/10/2021,Goa,Jaipur,13:20,20:20,1 stop via Mumbai,14935.0
821,Go First,24/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,17583.0
822,AirAsia,25/10/2021,Goa,Jaipur,07:55,17:05,1 stop via Mumbai,5524.0
823,AirAsia,25/10/2021,Goa,Jaipur,18:55,09:05,1 stop via Mumbai,5524.0
824,Go First,25/10/2021,Goa,Jaipur,07:20,18:00,1 stop via Mumbai,5526.0
825,AirAsia,25/10/2021,Goa,Jaipur,13:35,20:30,1 stop via Hyderabad,5737.0
826,AirAsia,25/10/2021,Goa,Jaipur,18:55,11:20,"3 stop via Mumbai,Bengaluru,Hyderabad",5737.0
827,IndiGo,25/10/2021,Goa,Jaipur,09:10,16:55,1 stop via Ahmedabad,6156.0
828,IndiGo,25/10/2021,Goa,Jaipur,12:00,17:15,1 stop via Mumbai,6156.0
829,IndiGo,25/10/2021,Goa,Jaipur,10:55,17:15,1 stop via Mumbai,6156.0
830,IndiGo,25/10/2021,Goa,Jaipur,09:15,17:15,1 stop via Mumbai,6156.0
831,IndiGo,25/10/2021,Goa,Jaipur,18:05,23:00,1 stop via Hyderabad,6156.0
832,IndiGo,25/10/2021,Goa,Jaipur,18:30,23:15,1 stop via Mumbai,6156.0
833,IndiGo,25/10/2021,Goa,Jaipur,16:25,22:50,1 stop via Bengaluru,6644.0
834,IndiGo,25/10/2021,Goa,Jaipur,13:25,19:05,1 stop via New Delhi,7133.0
835,IndiGo,25/10/2021,Goa,Jaipur,12:10,19:05,1 stop via New Delhi,7133.0
836,IndiGo,25/10/2021,Goa,Jaipur,13:10,20:20,1 stop via Mumbai,7133.0
837,IndiGo,25/10/2021,Goa,Jaipur,15:20,21:25,1 stop via New Delhi,7133.0
838,IndiGo,25/10/2021,Goa,Jaipur,16:30,23:15,1 stop via Mumbai,7621.0
839,"Go First, AirAsia",25/10/2021,Goa,Jaipur,11:45,17:05,1 stop via Mumbai,8739.0
840,"Vistara, Go First",25/10/2021,Goa,Jaipur,12:15,18:00,1 stop via Mumbai,9264.0
841,"Spicejet, AirAsia",25/10/2021,Goa,Jaipur,09:15,17:05,1 stop via Mumbai,9369.0
842,Go First,25/10/2021,Goa,Jaipur,15:40,19:15,1 stop via Ahmedabad,9504.0
843,Go First,25/10/2021,Goa,Jaipur,13:40,18:00,1 stop via Mumbai,9589.0
844,"Air India, AirAsia",25/10/2021,Goa,Jaipur,15:20,22:25,1 stop via Mumbai,10316.0
845,AirAsia,26/10/2021,Goa,Jaipur,09:55,17:15,1 stop via Mumbai,5524.0
